match_no,innings,over,ball,batsman,batting_hand,bowler,bowling_hand,bowling_type,pace_or_spin,runs_off_bat,extras,is_wicket,Wicket_type,is_boundary,team1_batting_first,team2_batting_second,team1_score,team1_wickets,team2_score,team2_wickets,extra_type,
Qualifier 2,1,8,2,Rohan Patil,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,8,3,Suraj Ajya Ahuja,Right,Shreyas Gopal,Right,legspin,spin,0,0,TRUE,CAUGHT,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,8,4,Vidyadhar Patil,Right,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,8,5,Rohan Patil,Left,Shreyas Gopal,Right,legspin,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,8,6,Rohan Patil,Left,Shreyas Gopal,Right,legspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,9,1,Rohan Patil,Left,Macneil Hadley Noronha,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,9,2,Vidyadhar Patil,Right,Macneil Hadley Noronha,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,9,3,Vidyadhar Patil,Right,Macneil Hadley Noronha,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,9,4,Rohan Patil,Left,Macneil Hadley Noronha,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,9,5,Vidyadhar Patil,Right,Macneil Hadley Noronha,Right,medium,pace,0,0,TRUE,CAUGHT,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,9,6,Gneshwar Naveen,Right,Macneil Hadley Noronha,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,10,1,Gneshwar Naveen,Right,Shreyas Gopal,Right,legspin,spin,0,0,TRUE,RUN OUT,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,10,2,Gneshwar Naveen,Right,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,10,3,Gneshwar Naveen,Right,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,10,4,Gneshwar Naveen,Right,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,10,5,Gneshwar Naveen,Right,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,10,6,Gneshwar Naveen,Right,Shreyas Gopal,Right,legspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,11,1,Rohan Patil,Left,Macneil Hadley Noronha,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,11,2,Gneshwar Naveen,Right,Macneil Hadley Noronha,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,11,3,Gneshwar Naveen,Right,Macneil Hadley Noronha,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,11,4,Rohan Patil,Left,Macneil Hadley Noronha,Right,medium,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,11,5,Rohan Patil,Left,Macneil Hadley Noronha,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,11,6,Gneshwar Naveen,Right,Macneil Hadley Noronha,Right,medium,pace,0,0,TRUE,LBW,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,12,1,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,12,2,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,12,3,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,12,4,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,12,5,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,LB,
Qualifier 2,1,12,6,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,13,1,Siddharth Akhil,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,13,2,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,13,3,Siddharth Akhil,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,13,4,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,13,5,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,13,6,Siddharth Akhil,Right,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,14,1,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,14,2,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,14,3,Rohan Patil,Left,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,14,4,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,14,5,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,14,6,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,15,1,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,15,2,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,15,3,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,15,4,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,LB,
Qualifier 2,1,15,5,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,0,1,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,LB,
Qualifier 2,1,15,6,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,16,1,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,16,2,Rohan Patil,Left,Sachin Shinde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,16,3,Rohan Patil,Left,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,16,4,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,16,5,Siddharth Akhil,Right,Sachin Shinde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,16,6,Rohan Patil,Left,Sachin Shinde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,17,1,Siddharth Akhil,Right,Kranthi Kumar,Right,medium,pace,0,0,TRUE,CAUGHT,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,17,2,Madhav Prakash Bajaj,Left,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,17,3,Madhav Prakash Bajaj,Left,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,17,4,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,17,5,Madhav Prakash Bajaj,Left,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,17,6,Madhav Prakash Bajaj,Left,Kranthi Kumar,Right,medium,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,18,1,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,18,2,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,18,3,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,18,4,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,18,5,Rohan Patil,Left,Shreevathsa Acharya,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,18,6,Madhav Prakash Bajaj,Left,Shreevathsa Acharya,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,19,1,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,19,2,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,19,3,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,1,19,4,Rohan Patil,Left,Kranthi Kumar,Right,medium,pace,0,0,TRUE,RUN OUT,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,0,1,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,0,2,Sharath BR,Right,Mohsin Khan,Right,offspin,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,0,3,Sharath BR,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,0,4,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,0,5,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,0,6,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,1,1,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,1,2,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,1,3,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,1,4,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,1,5,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,1,6,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,2,1,Sharath BR,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,2,2,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,2,3,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,2,4,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,2,5,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,2,6,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,3,1,Lochan S Gowda,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,3,2,Sharath BR,Right,Vidyadhar Patil,Right,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,3,3,Sharath BR,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,3,4,Sharath BR,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,3,5,Sharath BR,Right,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,3,6,Sharath BR,Right,Vidyadhar Patil,Right,fast,pace,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,4,1,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,4,2,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,4,3,Sharath BR,Right,Mohsin Khan,Right,offspin,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,4,4,Sharath BR,Right,Mohsin Khan,Right,offspin,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,4,5,Sharath BR,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,4,6,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,4,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,5,1,Sharath BR,Right,Gneshwar Naveen,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,5,2,Lochan S Gowda,Right,Gneshwar Naveen,Right,fast,pace,2,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,5,3,Lochan S Gowda,Right,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,5,4,Lochan S Gowda,Right,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,5,5,Lochan S Gowda,Right,Gneshwar Naveen,Right,fast,pace,2,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,5,6,Lochan S Gowda,Right,Gneshwar Naveen,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,6,1,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,6,2,Lochan S Gowda,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,6,3,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,6,4,Lochan S Gowda,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,6,5,Sharath BR,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,TRUE,CAUGHT,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,6,6,Pallavkumar Das,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,7,1,Pallavkumar Das,Left,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,7,2,Lochan S Gowda,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,7,3,Pallavkumar Das,Left,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,7,4,Lochan S Gowda,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,7,5,Pallavkumar Das,Left,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,7,6,Pallavkumar Das,Left,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,8,1,Pallavkumar Das,Left,Vidyadhar Patil,Right,fast,pace,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,8,2,Pallavkumar Das,Left,Vidyadhar Patil,Right,fast,pace,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,8,3,Pallavkumar Das,Left,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,8,4,Lochan S Gowda,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,8,5,Pallavkumar Das,Left,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,8,6,Lochan S Gowda,Right,Vidyadhar Patil,Right,fast,pace,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,9,1,Lochan S Gowda,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,9,2,Pallavkumar Das,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,9,3,Pallavkumar Das,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,9,4,Lochan S Gowda,Right,Shubhang Hegde,Left,left-arm orthodox,spin,2,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,9,5,Lochan S Gowda,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,9,6,Pallavkumar Das,Left,Shubhang Hegde,Left,left-arm orthodox,spin,6,0,FALSE,,TRUE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,10,1,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,10,2,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,10,3,Lochan S Gowda,Right,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,10,4,Pallavkumar Das,Left,Mohsin Khan,Right,offspin,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,10,5,Pallavkumar Das,Left,Mohsin Khan,Right,offspin,spin,2,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,10,6,Pallavkumar Das,Left,Mohsin Khan,Right,offspin,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,11,1,Pallavkumar Das,Left,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,11,2,Lochan S Gowda,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,11,3,Pallavkumar Das,Left,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,TRUE,CAUGHT,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,11,4,Macneil Hadley Noronha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,11,5,Lochan S Gowda,Right,Shubhang Hegde,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,11,6,Macneil Hadley Noronha,Right,Shubhang Hegde,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,12,1,Lochan S Gowda,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,1,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,12,2,Macneil Hadley Noronha,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,12,3,Macneil Hadley Noronha,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,0,0,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,,
Qualifier 2,2,12,4,Macneil Hadley Noronha,Right,Madhav Prakash Bajaj,Left,left-arm orthodox,spin,0,1,FALSE,,FALSE,Bengaluru Blasters,Mangaluru Dragons,152,10,157,3,Wide,
